nice_class,term,n_marks,class_marks,share,band
37,industrial construction,456,27053,0.01686,Some use this
37,general building construction services,450,27053,0.01663,Some use this
37,services for the construction of buildings,450,27053,0.01663,Some use this
37,civil engineering construction,449,27053,0.0166,Some use this
37,roofing services,447,27053,0.01652,Some use this
37,building repairs,435,27053,0.01608,Some use this
37,consultancy relating to residential and building construction,434,27053,0.01604,Some use this
37,insulation construction,432,27053,0.01597,Some use this
37,heating equipment installation and repair,431,27053,0.01593,Some use this
37,maintenance and repair of buildings,430,27053,0.01589,Some use this
37,renovation of buildings,424,27053,0.01567,Some use this
37,construction of buildings and other structures,422,27053,0.0156,Some use this
37,cleaning of offices,421,27053,0.01556,Some use this
37,custom construction of buildings,420,27053,0.01553,Some use this
37,building consultancy,419,27053,0.01549,Some use this
37,car cleaning,413,27053,0.01527,Some use this
37,cleaning of windows,408,27053,0.01508,Some use this
37,house building,408,27053,0.01508,Some use this
37,supervision of construction,407,27053,0.01504,Some use this
37,electrical wiring services,405,27053,0.01497,Some use this
37,site preparation [construction],401,27053,0.01482,Some use this
37,building restoration,397,27053,0.01467,Some use this
37,domestic cleaning services,395,27053,0.0146,Some use this
37,construction information,391,27053,0.01445,Some use this
37,installation of plumbing,385,27053,0.01423,Some use this
37,industrial cleaning services,384,27053,0.01419,Some use this
37,construction of kitchens,382,27053,0.01412,Some use this
37,pipeline construction and maintenance,381,27053,0.01408,Some use this
37,vehicle breakdown repair services,379,27053,0.01401,Some use this
37,cleaning of furniture,377,27053,0.01394,Some use this
37,maintenance of plumbing,370,27053,0.01368,Some use this
37,building construction supervision services for real estate projects,369,27053,0.01364,Some use this
37,building repair and renovation,369,27053,0.01364,Some use this
37,building insulation,366,27053,0.01353,Some use this
37,office cleaning services,365,27053,0.01349,Some use this
37,advisory services relating to the renovation of property,364,27053,0.01346,Some use this
37,carpentry services,361,27053,0.01334,Some use this
37,cleaning of upholstery,361,27053,0.01334,Some use this
37,electrical contractor services,356,27053,0.01316,Some use this
37,building inspection [in the course of building construction],355,27053,0.01312,Some use this
37,building insulating,354,27053,0.01309,Some use this
37,refurbishment of buildings,354,27053,0.01309,Some use this
37,vehicle repair services,353,27053,0.01305,Some use this
37,services of electricians,352,27053,0.01301,Some use this
37,construction of foundations for buildings,348,27053,0.01286,Some use this
37,construction supervision of buildings,343,27053,0.01268,Some use this
37,recharging services for electric vehicles,343,27053,0.01268,Some use this
37,heating contractor services,339,27053,0.01253,Some use this
37,property development services,335,27053,0.01238,Some use this
37,installation of solar powered systems,333,27053,0.01231,Some use this
37,building of houses,332,27053,0.01227,Some use this
37,construction of ceilings,332,27053,0.01227,Some use this
37,janitorial cleaning services,325,27053,0.01201,Some use this
37,consultation in building construction supervision,323,27053,0.01194,Some use this
37,scaffolding construction,322,27053,0.0119,Some use this
37,maintenance of buildings,313,27053,0.01157,Some use this
37,building construction advisory services,307,27053,0.01135,Some use this
37,upholstery cleaning services,307,27053,0.01135,Some use this
37,painting and decorating services,306,27053,0.01131,Some use this
37,rug cleaning,304,27053,0.01124,Some use this
37,roofing repair,303,27053,0.0112,Some use this
37,interior refurbishment of buildings,301,27053,0.01113,Some use this
37,renovation of plumbing,301,27053,0.01113,Some use this
37,demolition of buildings,300,27053,0.01109,Some use this
37,installation of building insulation,300,27053,0.01109,Some use this
37,repair of electrical equipment,297,27053,0.01098,Some use this
37,building consultancy services,295,27053,0.0109,Some use this
37,property development,295,27053,0.0109,Some use this
37,building of commercial properties,294,27053,0.01087,Some use this
37,road construction,294,27053,0.01087,Some use this
37,civil infrastructure construction,293,27053,0.01083,Some use this
37,construction supervision of civil engineering projects,293,27053,0.01083,Some use this
37,repair of buildings,293,27053,0.01083,Some use this
37,erection of formwork for building and construction,292,27053,0.01079,Some use this
37,factory construction,292,27053,0.01079,Some use this
37,vehicle maintenance and repair,292,27053,0.01079,Some use this
37,construction advisory services,290,27053,0.01072,Some use this
37,roofing installation,289,27053,0.01068,Some use this
37,dry cleaning,287,27053,0.01061,Some use this
37,garage services for motor vehicle repair,287,27053,0.01061,Some use this
37,installation of residential solar panel power systems,287,27053,0.01061,Some use this
37,insulation of buildings during construction,287,27053,0.01061,Some use this
37,polishing (cleaning),287,27053,0.01061,Some use this
37,vehicle washing,286,27053,0.01057,Some use this
37,cleaning of shops,285,27053,0.01053,Some use this
37,installation of plumbing systems,284,27053,0.0105,Some use this
37,building demolition,283,27053,0.01046,Some use this
37,car maintenance,282,27053,0.01042,Some use this
37,installation of doors and windows,280,27053,0.01035,Some use this
37,automobile cleaning,279,27053,0.01031,Some use this
37,erection of scaffolding for building and construction,278,27053,0.01028,Some use this
37,general building contractor services,278,27053,0.01028,Some use this
37,cleaning of hotels,277,27053,0.01024,Some use this
37,construction land developing,277,27053,0.01024,Some use this
37,plastering,277,27053,0.01024,Some use this
37,repair of roofing,275,27053,0.01017,Some use this
37,construction of partitioning,273,27053,0.01009,Some use this
37,plumbing and gas and water installation,273,27053,0.01009,Some use this
37,construction of partitions,272,27053,0.01005,Some use this
37,buildings (waterproofing of -) during construction,270,27053,0.00998,Some use this
37,restroom cleaning services,270,27053,0.00998,Some use this
37,fireproofing during construction,268,27053,0.00991,Some use this
37,motor vehicle repair,266,27053,0.00983,Some use this
37,buildings (damp-proofing of -) during construction,265,27053,0.0098,Some use this
37,vehicle polishing,262,27053,0.00968,Some use this
37,"renovation, repair and maintenance of electrical wiring",261,27053,0.00965,Some use this
37,vehicle repair and maintenance,261,27053,0.00965,Some use this
37,vehicle servicing,260,27053,0.00961,Some use this
37,buildings (insulation of -) during construction,258,27053,0.00954,Some use this
37,construction of steel structures for buildings,258,27053,0.00954,Some use this
37,rental of construction equipment,258,27053,0.00954,Some use this
37,construction of factories,257,27053,0.0095,Some use this
37,cleaning of furnishings,256,27053,0.00946,Some use this
37,installation of solar heating systems,256,27053,0.00946,Some use this
37,emptying [cleaning] services,254,27053,0.00939,Some use this
37,heavy engineering construction,254,27053,0.00939,Some use this
37,hygienic cleaning [buildings],254,27053,0.00939,Some use this
37,building services relating to building for habitation,251,27053,0.00928,Some use this
37,construction of roads,250,27053,0.00924,Some use this
37,pipeline construction,250,27053,0.00924,Some use this
37,garage services for vehicle repair,249,27053,0.0092,Some use this
37,buildings (supervision during construction of -),248,27053,0.00917,Some use this
37,boiler cleaning and repair,247,27053,0.00913,Some use this
37,installation and repair of heating equipment,247,27053,0.00913,Some use this
37,maintenance and repair of residential buildings,246,27053,0.00909,Some use this
37,installation and maintenance of photovoltaic installations,245,27053,0.00906,Some use this
37,renovation and restoration of buildings,245,27053,0.00906,Some use this
37,construction of chimneys,244,27053,0.00902,Some use this
37,installation of non-residential solar panel power systems,244,27053,0.00902,Some use this
37,insulation services,244,27053,0.00902,Some use this
37,construction of steel fabrications,243,27053,0.00898,Some use this
37,installation of security systems,243,27053,0.00898,Some use this
37,carpentry,242,27053,0.00895,Some use this
37,maintenance and repair of solar power installations,242,27053,0.00895,Some use this
37,steel structure construction works,241,27053,0.00891,Some use this
37,facade cleaning,240,27053,0.00887,Some use this
37,waste removal [cleaning],240,27053,0.00887,Some use this
37,clearing and cleaning gutters,239,27053,0.00883,Some use this
37,drain cleaning services,239,27053,0.00883,Some use this
37,installation of roofing,239,27053,0.00883,Some use this
37,buildings (fire-proofing of -) during construction,238,27053,0.0088,Some use this
37,"installation, repair and maintenance of heating equipment",238,27053,0.0088,Some use this
37,maintenance and repair of heating installations,237,27053,0.00876,Some use this
37,cleaning of schools,236,27053,0.00872,Some use this
37,construction of educational buildings,236,27053,0.00872,Some use this
37,construction of sunrooms,236,27053,0.00872,Some use this
37,"painting, interior and exterior",236,27053,0.00872,Some use this
37,heating equipment installation,235,27053,0.00869,Some use this
37,insulation of roofing,235,27053,0.00869,Some use this
37,underground construction,234,27053,0.00865,Some use this
37,building of apartment buildings,233,27053,0.00861,Some use this
37,building of industrial properties,233,27053,0.00861,Some use this
37,construction of manufacturing and industrial buildings,233,27053,0.00861,Some use this
37,maintenance and repair of solar heating installations,233,27053,0.00861,Some use this
37,construction of healthcare buildings,232,27053,0.00858,Some use this
37,vehicle detailing,232,27053,0.00858,Some use this
37,construction of greenhouses,230,27053,0.0085,Some use this
37,"maintenance, servicing and repair of vehicles",230,27053,0.0085,Some use this
37,street cleaning,230,27053,0.0085,Some use this
37,construction of multihome buildings,229,27053,0.00846,Some use this
37,installation and repair services,229,27053,0.00846,Some use this
37,laundry services,229,27053,0.00846,Some use this
37,boiler cleaning services,228,27053,0.00843,Some use this
37,automobile cleaning and car washing,227,27053,0.00839,Some use this
37,renovation of electrical wiring,227,27053,0.00839,Some use this
37,painting,226,27053,0.00835,Some use this
37,vehicle service stations [refuelling and maintenance],225,27053,0.00832,Some use this
37,battery charging service for motor vehicles,224,27053,0.00828,Some use this
37,cleaning of vehicles,223,27053,0.00824,Some use this
37,renovation and repair of buildings,222,27053,0.00821,Some use this
37,furniture maintenance,221,27053,0.00817,Some use this
37,automobile repair,220,27053,0.00813,Some use this
37,decorating of buildings,219,27053,0.0081,Some use this
37,car valet services,218,27053,0.00806,Some use this
37,construction management [supervision],218,27053,0.00806,Some use this
37,maintenance and repair of gas and electricity installations,218,27053,0.00806,Some use this
37,street construction,218,27053,0.00806,Some use this
37,boiler repair services,217,27053,0.00802,Some use this
37,construction of institutional buildings,217,27053,0.00802,Some use this
37,furniture installation,217,27053,0.00802,Some use this
37,"mining extraction, oil and gas drilling",217,27053,0.00802,Some use this
37,interior and exterior cleaning of buildings,215,27053,0.00795,Some use this
37,plumbing and glazing services,215,27053,0.00795,Some use this
37,roof repair,215,27053,0.00795,Some use this
37,supervision of building renovation,215,27053,0.00795,Some use this
37,civil engineering [construction] consultancy,214,27053,0.00791,Some use this
37,construction of bridges,214,27053,0.00791,Some use this
37,on site building project management,214,27053,0.00791,Some use this
37,repair information,213,27053,0.00787,Some use this
37,building of offices,212,27053,0.00784,Some use this
37,civil construction services,212,27053,0.00784,Some use this
37,construction of utility solar installations,212,27053,0.00784,Some use this
37,housekeeping services [cleaning services],212,27053,0.00784,Some use this
37,motor vehicle maintenance and repair services,212,27053,0.00784,Some use this
37,repair of electrical equipment and electrotechnical installations,212,27053,0.00784,Some use this
37,cleaning of hospitals,211,27053,0.0078,Some use this
37,rail infrastructure construction,211,27053,0.0078,Some use this
37,restoration of buildings,211,27053,0.0078,Some use this
37,cleaning of factories,210,27053,0.00776,Some use this
37,damp-proofing during construction,210,27053,0.00776,Some use this
37,repair of energy supply installations,210,27053,0.00776,Some use this
37,real estate development,209,27053,0.00773,Some use this
37,buildings (renovation of -),208,27053,0.00769,Some use this
37,motor vehicle repair and maintenance services,208,27053,0.00769,Some use this
37,offshore construction,208,27053,0.00769,Some use this
37,sealing of buildings during construction,208,27053,0.00769,Some use this
37,building damp-proofing,206,27053,0.00761,Some use this
37,construction of pipelines,206,27053,0.00761,Some use this
37,car washing,205,27053,0.00758,Some use this
37,installation of lighting systems,205,27053,0.00758,Some use this
37,on site project management relating to the construction of buildings,205,27053,0.00758,Some use this
37,cleaning of mats,204,27053,0.00754,Some use this
37,maintenance and repair of vehicles,203,27053,0.0075,Some use this
37,recharging of batteries,203,27053,0.0075,Some use this
37,carpentry contractor services,202,27053,0.00747,Some use this
37,construction of railways,202,27053,0.00747,Some use this
37,installation of energy-saving apparatus,202,27053,0.00747,Some use this
37,buildings (sealing of -) during construction,201,27053,0.00743,Some use this
37,construction of house extensions,201,27053,0.00743,Some use this
37,rental of building construction machinery,200,27053,0.00739,Some use this
37,cleaning of drains,199,27053,0.00736,Some use this
37,cleaning of structures,199,27053,0.00736,Some use this
37,garage services for the maintenance and repair of motor vehicles,199,27053,0.00736,Some use this
37,masonry,199,27053,0.00736,Some use this
37,scaffolding,199,27053,0.00736,Some use this
37,building sealing,198,27053,0.00732,Some use this
37,garage services for automobile repair,198,27053,0.00732,Some use this
37,maintenance and repair of electric vehicles,198,27053,0.00732,Some use this
37,car wash,197,27053,0.00728,Some use this
37,maintenance and repair of flooring,197,27053,0.00728,Some use this
37,painting of buildings,197,27053,0.00728,Some use this
37,plumbing maintenance advisory services,197,27053,0.00728,Some use this
37,plumbing repair advisory services,197,27053,0.00728,Some use this
37,underwater construction,197,27053,0.00728,Some use this
37,construction of piles,196,27053,0.00725,Some use this
37,repair and maintenance of vehicles,196,27053,0.00725,Some use this
37,central heating installation,195,27053,0.00721,Some use this
37,repairing construction works,195,27053,0.00721,Some use this
38,telecommunications,3265,23929,0.13645,Most use this
38,telecommunication services,2648,23929,0.11066,Recommended
38,telecommunications services,2599,23929,0.10861,Recommended
38,broadcasting services,2231,23929,0.09323,Recommended
38,providing access to databases,1985,23929,0.08295,Recommended
38,providing online forums,1872,23929,0.07823,Recommended
38,podcasting,1576,23929,0.06586,Recommended
38,podcasting services,1509,23929,0.06306,Recommended
38,electronic mail services,1459,23929,0.06097,Recommended
38,transmission of podcasts,1395,23929,0.0583,Recommended
38,transmission of digital files,1346,23929,0.05625,Recommended
38,radio broadcasting,1312,23929,0.05483,Recommended
38,television broadcasting,1312,23929,0.05483,Recommended
38,"video, audio and television streaming services",1302,23929,0.05441,Recommended
38,streaming audio and video material on the internet,1233,23929,0.05153,Recommended
38,video broadcasting,1211,23929,0.05061,Recommended
38,message sending,1180,23929,0.04931,Recommended
38,streaming of data,1162,23929,0.04856,Recommended
38,communication services,1092,23929,0.04564,Recommended
38,providing internet chatrooms,1065,23929,0.04451,Recommended
38,communications by computer terminals,1023,23929,0.04275,Recommended
38,computer aided transmission of messages and images,1017,23929,0.0425,Recommended
38,streaming of video material on the internet,1016,23929,0.04246,Recommended
38,webcasting services,1011,23929,0.04225,Recommended
38,providing telecommunications connections to a global computer network,1000,23929,0.04179,Recommended
38,communication by online blogs,998,23929,0.04171,Recommended
38,chat room services,962,23929,0.0402,Recommended
38,audio broadcasting,937,23929,0.03916,Some use this
38,providing user access to global computer networks,910,23929,0.03803,Some use this
38,online messaging services,875,23929,0.03657,Some use this
38,teleconferencing services,852,23929,0.03561,Some use this
38,news agency services,833,23929,0.03481,Some use this
38,music broadcasting,821,23929,0.03431,Some use this
38,cable television broadcasting,819,23929,0.03423,Some use this
38,streaming of audio material on the internet,793,23929,0.03314,Some use this
38,"provision of access to content, websites and portals",792,23929,0.0331,Some use this
38,broadcasting of video and audio programming over the internet,783,23929,0.03272,Some use this
38,chatroom services for social networking,778,23929,0.03251,Some use this
38,broadcasting,756,23929,0.03159,Some use this
38,communications services,753,23929,0.03147,Some use this
38,digital audio broadcasting,715,23929,0.02988,Some use this
38,wireless broadcasting,702,23929,0.02934,Some use this
38,instant messaging services,695,23929,0.02904,Some use this
38,data streaming,691,23929,0.02888,Some use this
38,radio and television broadcasting,671,23929,0.02804,Some use this
38,providing access to multimedia content online,659,23929,0.02754,Some use this
38,mobile telecommunications services,656,23929,0.02741,Some use this
38,telephone services,641,23929,0.02679,Some use this
38,rental of access time to global computer networks,639,23929,0.0267,Some use this
38,providing access to platforms and portals on the internet,637,23929,0.02662,Some use this
38,internet broadcasting services,631,23929,0.02637,Some use this
38,digital network telecommunications services,627,23929,0.0262,Some use this
38,data transmission,612,23929,0.02558,Some use this
38,telecommunications routing and junction services,603,23929,0.0252,Some use this
38,"access to content, websites and portals",598,23929,0.02499,Some use this
38,audio and video broadcasting services provided via the internet,596,23929,0.02491,Some use this
38,television broadcasting services,596,23929,0.02491,Some use this
38,internet communication services,595,23929,0.02487,Some use this
38,electronic communication services,584,23929,0.02441,Some use this
38,rental of telecommunication equipment,580,23929,0.02424,Some use this
38,telecommunications portal services,577,23929,0.02411,Some use this
38,chat room services for social networking,569,23929,0.02378,Some use this
38,web messaging,562,23929,0.02349,Some use this
38,electronic bulletin board services [telecommunications services],554,23929,0.02315,Some use this
38,forums [chat rooms] for social networking,554,23929,0.02315,Some use this
38,satellite transmission,552,23929,0.02307,Some use this
38,communications by telephone,547,23929,0.02286,Some use this
38,electronic mail,547,23929,0.02286,Some use this
38,television and radio broadcasting,542,23929,0.02265,Some use this
38,mobile telecommunications network services,533,23929,0.02227,Some use this
38,subscription television broadcasting,532,23929,0.02223,Some use this
38,videocasting,528,23929,0.02207,Some use this
38,online communications services,525,23929,0.02194,Some use this
38,information about telecommunication,524,23929,0.0219,Some use this
38,videoconferencing services,512,23929,0.0214,Some use this
38,providing on-line chat rooms for social networking,510,23929,0.02131,Some use this
38,computer communication and internet access,503,23929,0.02102,Some use this
38,messaging services,499,23929,0.02085,Some use this
38,data communication services,497,23929,0.02077,Some use this
38,providing user access to the internet,497,23929,0.02077,Some use this
38,electronic bulletin board services,492,23929,0.02056,Some use this
38,radio program broadcasting,492,23929,0.02056,Some use this
38,video-on-demand transmission services,486,23929,0.02031,Some use this
38,electronic messaging,485,23929,0.02027,Some use this
38,digital communication services,479,23929,0.02002,Some use this
38,broadcasting of audiovisual and multimedia content via the internet,475,23929,0.01985,Some use this
38,video conferencing services,475,23929,0.01985,Some use this
38,"providing access to computer, electronic and online databases",470,23929,0.01964,Some use this
38,telecommunication network services,466,23929,0.01947,Some use this
38,video-on-demand transmission,465,23929,0.01943,Some use this
38,wireless communication services,465,23929,0.01943,Some use this
38,telecommunication access services,461,23929,0.01927,Some use this
38,voice mail services,452,23929,0.01889,Some use this
38,telecommunications consultancy,450,23929,0.01881,Some use this
38,"electronic exchange of messages via chat lines, chatrooms and internet forums",448,23929,0.01872,Some use this
38,transmission of electronic mail,448,23929,0.01872,Some use this
38,internet access services,446,23929,0.01864,Some use this
38,internet based telecommunication services,434,23929,0.01814,Some use this
38,radio communications,433,23929,0.0181,Some use this
38,radio and television program broadcasting,431,23929,0.01801,Some use this
38,digital communications services,430,23929,0.01797,Some use this
38,interactive television and radio broadcasting,430,23929,0.01797,Some use this
38,providing online chat rooms and electronic bulletin boards,429,23929,0.01793,Some use this
38,internet portal services,425,23929,0.01776,Some use this
38,data transmission services,422,23929,0.01764,Some use this
38,provision of broadband telecommunications access,418,23929,0.01747,Some use this
38,providing access to computer databases,417,23929,0.01743,Some use this
38,providing telecommunication channels for teleshopping services,414,23929,0.0173,Some use this
38,providing internet chat rooms,413,23929,0.01726,Some use this
38,rental of message sending apparatus,412,23929,0.01722,Some use this
38,mobile telecommunication network services,411,23929,0.01718,Some use this
38,internet communication,405,23929,0.01693,Some use this
38,providing access to e-commerce platforms on the internet,403,23929,0.01684,Some use this
38,radio broadcasting services,401,23929,0.01676,Some use this
38,data streaming services,398,23929,0.01663,Some use this
38,electronic data transmission,395,23929,0.01651,Some use this
38,internet radio broadcasting services,393,23929,0.01642,Some use this
38,providing access to online computer databases,392,23929,0.01638,Some use this
38,chatroom services,389,23929,0.01626,Some use this
38,wireless broadband communication services,385,23929,0.01609,Some use this
38,"electronic communication by means of chatrooms, chat lines and internet forums",383,23929,0.01601,Some use this
38,operating chat rooms,383,23929,0.01601,Some use this
38,transmission of greeting cards online,382,23929,0.01596,Some use this
38,telecommunication,381,23929,0.01592,Some use this
38,data transmission services over telecommunications networks,380,23929,0.01588,Some use this
38,electronic messaging services,377,23929,0.01575,Some use this
38,broadcasting of programmes via the internet,375,23929,0.01567,Some use this
38,e-mail services,375,23929,0.01567,Some use this
38,providing access to platforms on the internet,367,23929,0.01534,Some use this
38,broadcasting of radio programmes,361,23929,0.01509,Some use this
38,data transmission and data broadcasting,360,23929,0.01504,Some use this
38,delivery of digital music by telecommunications,360,23929,0.01504,Some use this
38,radio programme broadcasting,360,23929,0.01504,Some use this
38,radio and television programme broadcasting,358,23929,0.01496,Some use this
38,streaming of television over the internet,358,23929,0.01496,Some use this
38,cellular telephone communication,357,23929,0.01492,Some use this
38,video uploading services,357,23929,0.01492,Some use this
38,telecommunications access services,355,23929,0.01484,Some use this
38,interactive telecommunications services,353,23929,0.01475,Some use this
38,mobile phone communication services,352,23929,0.01471,Some use this
38,facsimile transmission,349,23929,0.01458,Some use this
38,broadcasting of radio programs,348,23929,0.01454,Some use this
38,broadcast of radio programmes,345,23929,0.01442,Some use this
38,communications by fibre optic networks,340,23929,0.01421,Some use this
38,telecommunications information,340,23929,0.01421,Some use this
38,telecommunication of information (including web pages),334,23929,0.01396,Some use this
38,broadcasting of television programs via the internet,332,23929,0.01387,Some use this
38,providing telecommunications connections to the internet or databases,331,23929,0.01383,Some use this
38,satellite television broadcasting,330,23929,0.01379,Some use this
38,electronic transmission of data,328,23929,0.01371,Some use this
38,delivery of messages by electronic media,327,23929,0.01367,Some use this
38,telecommunications consultancy services,326,23929,0.01362,Some use this
38,broadcasting services relating to internet protocol tv,325,23929,0.01358,Some use this
38,electronic communications services,325,23929,0.01358,Some use this
38,video messaging services,325,23929,0.01358,Some use this
38,radio telecommunications,324,23929,0.01354,Some use this
38,data broadcasting services,322,23929,0.01346,Some use this
38,telecommunication gateway services,322,23929,0.01346,Some use this
38,rental of modems,317,23929,0.01325,Some use this
38,providing virtual facilities for real-time interaction among computer users,316,23929,0.01321,Some use this
38,rental of telephones,316,23929,0.01321,Some use this
38,providing access to the internet,314,23929,0.01312,Some use this
38,transmission of videocasts,314,23929,0.01312,Some use this
38,video communication services,313,23929,0.01308,Some use this
38,transmission of audio and video content via satellite,312,23929,0.01304,Some use this
38,transmission of multimedia content via the internet,312,23929,0.01304,Some use this
38,providing internet chatrooms and internet forums,311,23929,0.013,Some use this
38,provision of on-line forums,309,23929,0.01291,Some use this
38,mobile communications services,307,23929,0.01283,Some use this
38,"operation of a network, being telecommunication services",307,23929,0.01283,Some use this
38,telecommunication services provided via internet platforms and portals,307,23929,0.01283,Some use this
38,audio teleconferencing,305,23929,0.01275,Some use this
38,broadcasting of radio and television programmes,304,23929,0.0127,Some use this
38,"paging services [radio, telephone or other means of electronic communication]",304,23929,0.0127,Some use this
38,transmission of audio and video content via computer networks,303,23929,0.01266,Some use this
38,interactive broadcasting and communications services,300,23929,0.01254,Some use this
38,providing on-line forums for transmission of messages among computer users,300,23929,0.01254,Some use this
38,telecommunication of information,300,23929,0.01254,Some use this
38,telephone and telecommunication services,300,23929,0.01254,Some use this
38,email services,298,23929,0.01245,Some use this
38,providing user access to platforms on the internet,298,23929,0.01245,Some use this
38,telecommunications gateway services,298,23929,0.01245,Some use this
38,"transmission of data, audio, video and multimedia files",297,23929,0.01241,Some use this
38,providing access to portals on the internet,295,23929,0.01233,Some use this
38,telegraph services,295,23929,0.01233,Some use this
38,transmission of data,295,23929,0.01233,Some use this
38,digital transmission of data,294,23929,0.01229,Some use this
38,wireless communications services,294,23929,0.01229,Some use this
38,communications services for accessing a database,293,23929,0.01224,Some use this
38,electronic network communications,293,23929,0.01224,Some use this
38,radio and television broadcasting services,293,23929,0.01224,Some use this
38,delivery of messages by audiovisual media,292,23929,0.0122,Some use this
38,mobile telephone communication services,291,23929,0.01216,Some use this
38,telecommunications consultation,291,23929,0.01216,Some use this
38,fibre optic telecommunications services,289,23929,0.01208,Some use this
38,transfer of data by telecommunications,288,23929,0.01204,Some use this
38,interactive communication services,285,23929,0.01191,Some use this
38,communications by cellular phones,284,23929,0.01187,Some use this
38,telecommunications services between computer networks,284,23929,0.01187,Some use this
38,broadcasting of cable television programmes,280,23929,0.0117,Some use this
38,providing online facilities for real-time interaction with other computer users,279,23929,0.01166,Some use this
38,electronic data communications,277,23929,0.01158,Some use this
38,electronic mail and messaging services,275,23929,0.01149,Some use this
38,broadcasting of cable television programs,274,23929,0.01145,Some use this
38,data transfer services,274,23929,0.01145,Some use this
38,broadcasting of television programmes,272,23929,0.01137,Some use this
38,telex services,272,23929,0.01137,Some use this
38,cellular telecommunications services,271,23929,0.01133,Some use this
38,operation of a telecommunications network,271,23929,0.01133,Some use this
38,fixed line telecommunication services,270,23929,0.01128,Some use this
38,providing telecommunications connections to the internet,270,23929,0.01128,Some use this
38,on-line communication services,269,23929,0.01124,Some use this
38,on-line transmission of electronic publications,267,23929,0.01116,Some use this
38,video teleconferencing,267,23929,0.01116,Some use this
38,data communications services,266,23929,0.01112,Some use this
38,internet telephony services,266,23929,0.01112,Some use this
38,subscription television broadcasting services,266,23929,0.01112,Some use this
38,transmission of telegrams,266,23929,0.01112,Some use this
38,computer network communication services,265,23929,0.01107,Some use this
38,providing wireless telecommunications via electronic communications networks,264,23929,0.01103,Some use this
38,message sending via a website,263,23929,0.01099,Some use this
38,providing access to an internet discussion website,263,23929,0.01099,Some use this
38,communications via a global computer network or the internet,258,23929,0.01078,Some use this
38,rental of radio and television broadcasting facilities,258,23929,0.01078,Some use this
38,providing access to a video sharing portal,255,23929,0.01066,Some use this
38,providing access to telecommunication networks,255,23929,0.01066,Some use this
38,electronic data interchange services,254,23929,0.01061,Some use this
38,transmission of video films,254,23929,0.01061,Some use this
38,computer communication services,252,23929,0.01053,Some use this
38,providing access to internet forums,252,23929,0.01053,Some use this
38,television and radio broadcasting services,252,23929,0.01053,Some use this
38,mobile communication services,251,23929,0.01049,Some use this
38,network conferencing services,251,23929,0.01049,Some use this
38,rental of telecommunications equipment,251,23929,0.01049,Some use this
38,telecommunications services relating to electronic commerce,250,23929,0.01045,Some use this
38,providing access to computer networks,249,23929,0.01041,Some use this
38,transmission of messages over electronic media,248,23929,0.01036,Some use this
38,operation of telecommunications systems,247,23929,0.01032,Some use this
38,providing access to electronic communications networks and electronic databases,247,23929,0.01032,Some use this
38,broadcasting of television programs,246,23929,0.01028,Some use this
38,mobile communication,246,23929,0.01028,Some use this
38,telecommunications services for the distribution of data,246,23929,0.01028,Some use this
38,wireless transmission and broadcasting of television programmes,246,23929,0.01028,Some use this
38,internet service provider services,245,23929,0.01024,Some use this
38,text messaging services,245,23929,0.01024,Some use this
38,providing electronic telecommunication connections,244,23929,0.0102,Some use this
38,"radio, television and cable broadcasting services",244,23929,0.0102,Some use this
38,transmission of radio and television programmes,244,23929,0.0102,Some use this
38,portal services,243,23929,0.01016,Some use this
38,digital transmission services,242,23929,0.01011,Some use this
38,transmission of digital information,242,23929,0.01011,Some use this
38,communication of data by means of telecommunications,241,23929,0.01007,Some use this
38,communications services provided over the internet,241,23929,0.01007,Some use this
38,geolocation services [telecommunications services],241,23929,0.01007,Some use this
38,telematics services,240,23929,0.01003,Some use this
38,telecommunications services by satellite,239,23929,0.00999,Some use this
38,digital transmission services for audio and video data,238,23929,0.00995,Some use this
38,transfer of information and data via online services and the internet,238,23929,0.00995,Some use this
38,broadcast services,237,23929,0.0099,Some use this
38,interactive telecommunication services,235,23929,0.00982,Some use this
38,"radio and television broadcasting, also via cable networks",235,23929,0.00982,Some use this
38,broadcasting of radio and television programs,234,23929,0.00978,Some use this
38,providing an online interactive bulletin board,234,23929,0.00978,Some use this
38,video telephone services,234,23929,0.00978,Some use this
38,optical fibre telecommunications services,232,23929,0.0097,Some use this
38,providing access to information on the internet,231,23929,0.00965,Some use this
38,satellite telecommunications services,231,23929,0.00965,Some use this
38,television and/or radio broadcasting,231,23929,0.00965,Some use this
38,providing user access to portals on the internet,229,23929,0.00957,Some use this
38,routing and connecting services for telecommunications,229,23929,0.00957,Some use this
38,providing access to mp3 websites on the internet,228,23929,0.00953,Some use this
38,telephone and mobile telephone services,228,23929,0.00953,Some use this
38,broadcasting and transmission of radio programs,227,23929,0.00949,Some use this
38,broadcasting and transmission of television programs,227,23929,0.00949,Some use this
38,news agencies,227,23929,0.00949,Some use this
38,providing access to digital music websites on the internet,227,23929,0.00949,Some use this
38,radio broadcasting of information and other programs,227,23929,0.00949,Some use this
38,broadcasting (television -),226,23929,0.00944,Some use this
38,communication services over computer networks,226,23929,0.00944,Some use this
38,electronic message transmission,226,23929,0.00944,Some use this
38,"transmission of data, messages and information",226,23929,0.00944,Some use this
38,broadcasting programs via a global computer network,225,23929,0.0094,Some use this
38,electronic and telecommunication transmission services,224,23929,0.00936,Some use this
